,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink
2502,0,1,0,133,1748,636,82,8,0,0,0,1
2503,1,0,0,72,91473,13493,3793,3687,4,3,21,0
2504,0,0,0,24,401,64,17,2,0,1,11,0
2505,1,0,0,30,66,4,0,0,0,1,4,1
2506,1,1,0,96,12174,1532,1229,903,1,3,13,1
2507,1,0,0,182,982,71,28,5,14,0,0,2
2508,1,1,2,368,46,1,1,0,8,2,66,0
2509,1,0,0,55,4717,383,4532,44,0,0,0,2
2510,0,0,0,83,55304,6023,3987,7085,4,3,3,2
2511,1,1,1,65,4745,918,909,951,0,1,8,0
2512,0,0,5,82,1382,378,3428,81,7,0,0,0
2513,1,0,0,24,15706,1209,461,31,0,1,9,0
2514,0,1,3,169,202819,17020,7306,98,1,3,23,0
2515,1,1,0,52,6609,595,1328,57,0,1,8,0
2516,1,1,3,46,60867,4957,6713,624,2,4,14,0
2517,1,0,1,567,39849,2308,1827,38,3,1,54,0
2518,1,0,1,27,60867,4957,6713,624,1,2,5,0
2519,0,0,0,191,26,9,4,0,2,1,1,1
2520,1,1,1,146,8986,1419,62,313,11,1,6,1
2521,1,1,0,75,12174,1532,1229,903,2,3,8,1
2522,0,0,0,35,21315,1616,845,340,1,2,3,0
2523,0,0,0,52,15706,1209,461,31,1,1,4,1
2524,0,1,3,151,6672,689,625,19,7,1,5,0
2525,1,1,0,155,86106,4699,1691,794,4,1,19,0
2526,1,0,0,76,7599,494,405,6,0,1,15,1
2527,0,1,2,125,11365,745,152,50,2,0,0,2
2528,0,0,0,49,22952,760,707,0,3,1,10,0
2529,1,0,3,41,1601,176,605,114,0,1,2,0
2530,1,0,0,30,153,20,3,0,0,0,0,1
2531,1,1,3,163,121,13,15,0,3,0,0,1
2532,1,0,3,40,6324,502,483,143,6,0,0,0
2533,0,0,0,110,91473,13493,3793,3687,2,3,24,1
2534,1,0,0,65,20734,1293,680,25,5,0,0,3
2535,0,0,0,35,10031,541,1625,24,3,1,2,0
2536,1,0,0,72,4445,1574,1054,475,1,1,17,0
2537,0,0,0,38,8935,1619,225,249,1,1,7,1
2538,1,0,0,32,56238,4575,3632,379,0,2,6,0
2539,1,1,1,110,138,8,16,0,0,5,19,1
2540,0,1,0,66,26109,1510,745,224,2,2,9,2
2541,1,1,0,54,60867,4957,6713,624,2,2,9,1
2542,1,1,5,40,401,64,17,2,0,1,19,0
2543,1,0,0,231,28216,2828,4792,164,5,1,3,1
2544,0,0,3,166,2323,219,67,2,1,0,0,0
2545,0,1,3,28,31,4,2,0,0,1,6,0
2546,1,0,1,99,149438,11321,3214,278,11,2,2,0
2547,1,1,8,52,393,56,89,3,1,1,9,0
2548,1,0,1,180,7999,438,108,1,2,0,0,8
2549,0,0,0,92,6609,595,1328,57,0,1,14,0
2550,1,0,1,88,1023,90,89,5,3,0,0,0
2551,0,0,0,147,6037,234,407,9,0,2,17,0
2552,0,0,0,17,821,56,40,2,0,1,2,0
2553,1,1,0,109,26109,1510,745,224,3,5,19,3
2554,1,0,0,111,304247,24929,7524,350,2,3,8,0
2555,0,0,0,58,79558,5306,5549,1849,0,1,15,0
2556,0,0,0,100,1103,72,10,5,4,0,0,0
2557,0,0,3,68,99,9,15,0,0,0,0,1
2558,1,1,3,333,37,7,1,0,5,1,8,1
2559,0,0,1,95,753,122,46,8,8,0,0,0
2560,1,1,4,92,1247,170,192,64,5,1,10,0
2561,1,1,2,110,1591,186,336,30,9,0,0,0
2562,0,0,0,53,6747,732,190,17,0,2,3,0
2563,1,0,0,48,79,15,10,0,2,0,0,0
2564,1,1,0,83,1090,209,524,6,2,2,22,1
2565,0,0,0,27,6892,671,83,2,0,1,3,0
2566,1,0,0,53,398,11,2,0,0,1,2,0
2567,1,0,1,20,161,16,31,0,2,0,0,0
2568,1,0,0,206,64,2,23,0,6,1,75,0
2569,0,0,0,26,600,147,50,11,0,1,4,0
2570,1,0,2,32,6672,689,625,19,1,1,5,1
2571,1,1,7,177,37,7,1,0,2,0,0,0
2572,0,0,1,18,3786,285,299,58,2,0,0,0
2573,1,0,3,71,199,44,53,1,1,2,2,0
2574,1,0,2,71,774,55,22,3,0,1,7,0
2575,0,0,0,31,906,132,34,59,0,1,8,0
2576,0,0,2,18,37,7,1,0,0,2,2,0
2577,1,0,3,14,6609,595,1328,57,0,1,2,0
2578,1,1,2,322,236928,18447,12796,412,8,5,67,0
2579,0,1,1,135,578,89,60,8,0,3,33,0
2580,0,1,8,253,46670,2485,4987,814,3,3,33,0
2581,1,1,0,161,11911,963,1803,123,4,0,0,0
2582,1,1,0,161,25600,7558,1364,21,5,2,37,2
2583,1,1,1,30,2313,268,116,0,2,1,10,0
2584,0,1,3,114,115569,21633,5939,4777,3,3,11,4
2585,0,1,6,128,3552,672,398,240,0,1,7,1
2586,1,1,2,104,3152,924,77,39,5,1,11,1
2587,1,0,1,75,578,89,60,8,0,1,12,1
2588,1,1,2,51,6672,689,625,19,1,2,5,1
2589,0,0,1,40,3493,264,673,60,3,0,0,0
2590,1,1,4,145,89140,9450,370,322,1,1,2,2
2591,1,0,1,44,2334,140,14,1,3,0,0,0
2592,1,1,0,186,352,69,5,4,8,2,12,0
2593,0,0,3,24,3786,285,299,58,1,0,0,0
2594,1,1,0,100,137,10,15,1,0,5,9,0
2595,1,0,1,215,49765,6661,1751,2025,3,2,55,0
2596,1,0,0,272,1868,211,350,6,4,1,78,0
2597,1,0,4,98,312807,41861,16628,2518,10,2,5,1
2598,1,0,2,104,19562,2355,763,8,0,4,14,0
2599,0,0,1,18,1961,196,823,166,1,0,0,0
2600,1,0,0,60,174,69,43,1,1,3,3,0
2601,0,1,0,140,352,69,5,4,8,1,4,0
2602,0,1,2,202,111735,5246,6882,268,0,8,44,0
2603,1,1,2,242,970,56,14,2,0,3,47,1
2604,1,1,7,183,914,67,8,14,0,2,58,0
2605,1,0,4,13,27586,3400,408,62,0,1,1,0
2606,0,1,4,38,1243,142,253,12,0,2,7,0
2607,1,1,1,171,3670,211,1114,24,3,2,37,1
2608,0,0,1,96,444,38,28,5,0,1,25,0
2609,1,1,6,212,86106,4699,1691,794,2,4,33,2
2610,1,1,3,45,8986,1419,62,313,0,1,16,0
2611,0,1,6,165,96196,19523,8040,3123,0,1,16,1
2612,1,0,2,199,25600,7558,1364,21,0,1,26,1
2613,1,1,3,210,67907,5948,1966,35,0,2,35,0
2614,0,1,0,309,56238,4575,3632,379,2,3,21,0
2615,1,1,0,88,629,47,272,13,3,0,0,2
2616,1,1,0,142,545,60,6,3,2,1,25,1
2617,1,0,0,224,1,10,0,0,3,2,20,0
2618,0,0,2,120,4996,364,389,69,7,2,10,0
2619,1,1,0,90,69521,3930,2044,5766,5,1,5,3
2620,0,1,0,191,381,8,19,0,3,1,6,1
2621,1,1,2,380,115569,21633,5939,4777,10,2,17,6
2622,1,1,0,28,1830,137,58,3,0,1,4,1
2623,0,0,2,45,1243,142,253,12,0,1,1,1
2624,1,0,2,44,98,4,1,0,7,0,0,0
2625,0,1,2,90,914,67,8,14,7,0,0,0
2626,0,0,0,27,73,10,34,0,0,0,0,1
2627,1,0,2,38,914,67,8,14,0,1,1,1
2628,1,0,0,35,189880,7317,684,5191,3,1,1,0
2629,0,0,0,21,5618,365,2683,191,0,1,1,0
2630,1,0,4,139,18009,1348,875,52,5,2,7,1
2631,1,0,2,141,98639,20387,1835,0,6,3,3,2
2632,1,0,1,28,236928,18447,12796,412,0,2,2,0
2633,1,0,0,156,49765,6661,1751,2025,3,2,39,0
2634,1,0,4,139,56,0,0,0,0,0,0,0
2635,1,0,2,107,3604,554,295,55,2,0,0,0
2636,1,1,5,79,6228,411,628,11,0,1,6,3
2637,0,0,3,125,2094,276,165,8,0,1,6,1
2638,1,0,1,115,2313,268,116,0,1,1,33,0
2639,1,1,5,156,115569,21633,5939,4777,8,5,5,5
2640,1,0,2,20,92651,10760,4411,1247,0,1,2,0
2641,0,1,2,47,1243,142,253,12,1,1,3,0
2642,1,0,1,9,92651,10760,4411,1247,1,0,0,0
2643,1,1,0,256,172516,13055,3363,73,3,4,48,0
2644,1,0,6,271,971,51,83,11,0,2,41,1
2645,1,0,1,139,184341,41961,3940,32065,3,2,28,0
2646,1,1,0,28,17473,2120,322,265,0,2,4,0
2647,0,1,0,130,304905,21862,10942,5708,3,3,7,0
2648,1,0,2,234,51328,5462,7595,756,20,3,7,0
2649,0,1,1,45,69521,3930,2044,5766,0,1,1,0
2650,0,0,0,35,44660,8780,2964,3976,0,1,2,0
2651,0,0,2,13,74,4,2,0,1,0,0,0
2652,0,1,1,67,813,506,233,13,0,1,21,0
2653,1,0,5,229,184341,41961,3940,32065,3,0,0,0
2654,1,1,4,495,91473,13493,3793,3687,25,9,44,1
2655,0,0,7,133,29791,3548,466,194,8,0,0,0
2656,1,0,3,187,20386,2511,279,23,15,0,0,4
2657,1,1,8,102,1367,125,47,7,4,0,0,0
2658,0,0,0,44,138,38,70,0,0,1,1,0
2659,1,0,1,45,5180,405,123,34,3,0,0,0
2660,1,0,3,42,672,164,619,2,2,2,2,0
2661,0,0,0,36,468,40,213,14,0,1,5,1
2662,1,1,2,78,970,56,14,2,0,1,17,0
2663,0,0,1,72,76,4,0,0,0,1,12,0
2664,1,1,8,123,2334,140,14,1,3,0,0,1
2665,1,0,2,47,2323,219,67,2,6,1,1,0
2666,0,1,0,44,13,2,0,0,0,1,4,0
2667,1,0,3,183,2306,102,86,33,9,1,11,0
2668,1,0,0,60,1141,190,714,43,0,1,1,1
2669,0,0,5,64,546,28,94,2,0,1,1,1
2670,1,1,3,128,327,51,137,28,0,2,31,1
2671,0,0,0,113,12065,1202,76,218,3,0,0,0
2672,1,0,0,36,73,8,1,0,1,1,3,1
2673,1,0,0,11,1868,211,350,6,1,0,0,0
2674,0,0,0,34,55304,6023,3987,7085,3,1,1,1
2675,1,0,0,134,172516,13055,3363,73,8,2,14,0
2676,1,0,2,9,76,4,0,0,0,0,0,1
2677,0,0,0,98,812,167,938,8,0,0,0,1
2678,0,0,1,72,7251,1404,2740,671,1,1,20,0
2679,1,1,0,97,6609,595,1328,57,5,1,5,0
2680,1,1,1,173,68504,9900,2345,3000,1,0,0,1
2681,0,1,9,55,17473,2120,322,265,0,2,5,1
2682,1,0,1,94,751,41,15,3,3,3,13,2
2683,1,0,0,84,245024,40341,2343,3596,4,1,12,1
2684,0,1,2,472,34973,1951,1481,136,6,0,0,2
2685,0,0,0,182,2306,102,86,33,2,1,1,3
2686,1,0,0,63,2867,225,648,33,0,1,9,0
2687,1,1,0,105,17473,2120,322,265,0,1,1,2
2688,1,0,1,47,7203,244,261,36,0,1,1,0
2689,1,0,1,51,725,72,47,7,0,1,19,0
2690,1,0,0,140,32809,2517,459,309,5,1,34,0
2691,1,0,6,30,21521,2060,545,223,2,0,0,0
2692,1,0,0,38,1978,382,134,16,0,1,1,0
2693,0,0,0,46,1515,182,39,7,1,2,10,0
2694,1,0,0,114,471,84,7,1,1,0,0,1
2695,1,1,1,17,51,4,6,0,0,0,0,0
2696,1,0,1,76,106431,8160,1593,2706,5,0,0,1
2697,0,0,0,57,41460,7359,2860,1867,4,0,0,1
2698,1,1,0,118,44660,8780,2964,3976,0,1,8,0
2699,0,1,5,42,77,3,8,0,0,2,7,0
2700,1,0,0,138,2497,113,16,3,0,2,22,0
2701,0,0,0,39,7,5,0,0,0,0,0,0
2702,1,0,1,62,41460,7359,2860,1867,1,2,10,0
2703,0,0,1,37,1515,182,39,7,4,1,2,0
2704,1,0,0,90,21,1,0,0,0,1,5,0
2705,0,0,0,377,874,129,59,2,0,1,35,4
2706,0,0,0,41,302,19,17,0,0,0,0,1
2707,1,0,1,61,18099,1232,456,39,1,1,16,1
2708,1,0,1,155,17473,2120,322,265,1,1,27,0
2709,1,1,0,342,5388,258,392,5,4,7,72,1
2710,1,1,5,108,2023,202,388,92,1,2,12,0
2711,1,0,0,111,9059,821,762,165,11,0,0,0
2712,1,1,2,167,19459,4170,1049,1547,5,3,9,1
2713,1,1,12,36,41460,7359,2860,1867,1,2,3,0
2714,0,0,1,100,3542,306,58,60,0,1,33,0
2715,1,0,0,65,10031,541,1625,24,1,1,10,0
2716,1,1,0,88,751,41,15,3,4,0,0,3
2717,1,1,0,48,17473,2120,322,265,3,1,2,1
2718,1,0,0,181,3005,148,1045,0,0,5,25,0
2719,1,1,4,146,3005,148,1045,0,4,2,34,1
2720,1,0,2,71,1154,106,32,15,0,2,4,0
2721,1,0,0,20,162,39,0,0,0,0,0,0
2722,1,0,3,31,3248,910,425,125,2,1,8,0
2723,1,1,1,14,17473,2120,322,265,0,1,1,1
2724,1,0,0,80,17473,2120,322,265,0,2,4,2
2725,1,0,11,129,2224,151,522,191,6,2,4,2
2726,1,0,1,65,463,125,10,0,0,5,13,0
2727,0,0,1,122,75,40,13,0,0,0,0,0
2728,1,0,0,111,2335,274,388,14,0,2,4,0
2729,1,1,12,359,29770,5110,1496,1850,21,1,3,1
2730,0,0,0,57,46,11,0,0,0,1,13,0
2731,1,1,4,147,565,135,147,1,0,3,22,0
2732,1,0,1,76,44692,6812,2466,3252,6,1,2,0
2733,1,0,0,47,10781,889,273,24,0,0,0,1
2734,1,0,0,16,15300,3211,3115,1510,1,0,0,0
2735,0,0,2,55,8986,1419,62,313,5,0,0,1
2736,1,0,2,207,67907,5948,1966,35,4,2,35,0
2737,1,0,1,114,399,19,1,0,2,0,0,0
2738,0,0,0,142,1125,143,93,4,2,2,18,1
2739,1,0,4,40,522,58,168,1,0,0,0,3
2740,0,0,0,76,3313,329,51,12,2,0,0,0
2741,1,0,0,59,18099,1232,456,39,3,2,3,0
2742,1,0,0,27,21521,2060,545,223,1,0,0,1
2743,1,0,3,111,91903,12607,6318,2197,17,1,1,2
2744,1,1,0,129,8010,1219,2376,172,7,1,10,1
2745,0,0,0,43,51,28,4,0,0,3,7,0
2746,1,1,1,37,41460,7359,2860,1867,0,1,4,0
2747,1,0,3,76,5240,537,275,39,1,1,10,0
2748,0,0,0,26,41460,7359,2860,1867,5,1,7,0
2749,0,0,0,40,1065,61,92,3,0,1,2,1
2750,0,0,0,53,906,132,34,59,0,1,16,0
2751,1,1,1,110,615041,126104,23439,1483,7,2,17,6
2752,1,0,1,124,41,1,0,0,0,0,0,0
2753,0,0,0,85,140,10,111,1,0,1,17,0
2754,1,1,2,71,211,43,9,1,0,1,17,1
2755,1,0,0,1399,1809,372,104,9,2,0,0,1
2756,1,1,0,95,751,97,2,1,3,3,10,0
2757,0,1,0,26,13,7,0,0,1,1,2,0
2758,0,0,5,73,1890,246,26,3,1,0,0,0
2759,1,0,3,130,39320,3785,996,51,4,4,20,0
2760,0,1,0,197,39,13,0,0,2,4,16,0
2761,0,0,0,60,561,53,17,2,0,0,0,0
2762,1,0,0,101,2198,203,167,10,0,0,0,0
2763,1,1,0,79,615041,126104,23439,1483,6,3,9,3
2764,0,1,1,25,41460,7359,2860,1867,1,2,5,0
2765,0,0,0,37,113,36,10,0,0,1,10,0
2766,1,0,2,41,29294,1075,86,51,1,2,3,0
2767,1,0,0,141,1774,132,52,18,5,0,0,0
2768,1,0,0,111,21033,2500,977,14,4,0,0,0
2769,1,0,1,264,322,24,0,0,0,1,62,0
2770,1,1,0,257,46169,1135,720,13,3,4,15,2
2771,1,1,1,290,136497,29487,9042,39241,14,3,5,1
2772,0,1,0,59,6737,375,137,12,4,0,0,0
2773,0,1,0,79,517,103,28,3,2,0,0,1
2774,1,1,2,117,8363,1084,838,5,1,1,2,1
2775,0,0,0,91,139,12,44,0,1,1,1,0
2776,1,0,0,68,26,1,0,0,0,0,0,1
2777,1,1,2,776,116637,6632,3581,12169,21,2,28,5
2778,1,1,0,109,12174,1532,1229,903,0,3,13,0
2779,1,1,1,419,1252,51,52,3,8,4,25,0
2780,1,1,3,21,73611,6816,1201,1806,1,1,8,1
2781,0,0,0,53,56,7,3,0,0,1,9,0
2782,0,0,0,195,372,20,24,1,3,2,52,0
2783,1,0,1,87,813,95,358,33,0,1,18,0
2784,1,0,1,143,11941,1049,171,153,2,3,28,1
2785,0,0,0,44,673,104,44,4,0,1,22,0
2786,0,0,1,24,889,121,70,59,1,0,0,0
2787,0,0,20,7,829,220,174,3,0,1,3,0
2788,1,0,0,18,69521,3930,2044,5766,1,1,1,0
2789,0,1,0,62,15189,950,2120,120,1,4,12,0
2790,0,1,0,68,14733,1931,1831,61,1,4,12,0
2791,1,0,0,75,457,49,53,28,7,2,9,0
2792,0,0,0,132,385,73,92,9,0,1,23,1
2793,0,0,0,47,681,177,87,8,2,1,5,0
2794,0,1,0,27,735,63,60,63,0,1,12,0
2795,1,1,1,129,98,14,75,0,0,1,22,1
2796,1,0,3,163,26,2,17,0,8,0,0,1
2797,1,0,0,316,11941,1049,171,153,9,4,47,2
2798,1,1,9,159,427,28,4,0,0,1,24,0
2799,0,0,3,85,45,9,1,0,0,1,25,0
2800,1,0,0,125,80,35,22,0,0,0,0,2
2801,0,0,0,62,423,49,97,0,0,0,0,1
2802,0,0,5,77,557,40,20,0,0,0,0,1
2803,0,1,3,105,241,34,13,0,0,1,24,1
2804,1,0,0,428,69,14,5,0,2,0,0,1
2805,0,1,2,65,23,1,4,0,0,0,0,0
2806,0,0,1,28,514,29,43,11,1,0,0,0
2807,1,1,7,343,7385,901,7807,4,5,4,39,1
2808,0,1,1,22,43,26,17,0,2,0,0,1
2809,0,0,3,269,7789,820,823,247,9,2,4,0
2810,0,0,0,31,31,3,4,0,0,1,2,0
2811,1,1,0,31,15499,1214,2905,1040,0,2,4,0
2812,1,1,2,82,24113,1204,986,288,3,2,24,0
2813,1,0,1,65,15706,1209,461,31,0,1,17,0
2814,1,0,0,33,115,39,3,0,0,0,0,0
2815,0,1,0,61,613,25,33,12,6,0,0,4
2816,1,0,0,163,1902,61,269,18,0,0,0,1
2817,1,1,2,25,1803,175,136,101,0,1,5,0
2818,0,0,1,56,314,39,56,2,0,0,0,0
2819,1,1,3,615,7789,820,823,247,3,1,10,0
2820,1,1,3,485,172516,13055,3363,73,17,10,50,0
2821,0,1,6,141,172516,13055,3363,73,12,2,8,0
2822,0,0,0,33,1319,153,541,29,0,1,1,1
2823,0,1,6,67,1809,372,104,9,1,0,0,0
2824,0,0,0,18,627,86,3,1,0,1,3,0
2825,0,1,2,31,1894,138,193,9,1,1,3,0
2826,1,0,2,53,4064,286,111,7,3,0,0,1
2827,1,0,0,90,63254,14837,8885,1211,9,3,12,0
2828,1,0,1,75,72626,3728,1303,2355,1,2,4,0
2829,1,1,0,361,615041,126104,23439,1483,1,3,41,0
2830,0,0,1,23,15706,1209,461,31,0,1,7,0
2831,1,0,5,88,3350,196,467,21,6,3,4,0
2832,0,0,1,58,1890,246,26,3,2,3,3,0
2833,1,0,0,160,2782,337,1788,315,2,4,24,0
2834,1,0,1,19,504,56,24,3,0,1,5,0
2835,1,0,0,17,5234,918,191,130,2,0,0,0
2836,1,1,5,178,12174,1532,1229,903,0,2,28,2
2837,1,0,5,272,115569,21633,5939,4777,3,1,4,7
2838,0,1,0,130,1054,191,63,9,3,1,2,1
2839,1,0,0,23,91,16,0,0,0,0,0,1
2840,1,0,0,276,559,82,128,7,1,3,133,0
2841,0,0,3,26,1206,155,758,6,0,2,8,0
2842,0,0,1,24,274,40,15,1,2,0,0,0
2843,0,1,1,47,929,94,67,7,0,2,4,0
2844,0,1,1,29,1803,175,136,101,1,0,0,1
2845,1,0,0,81,3362,100,22,10,1,1,4,0
2846,1,0,0,72,4636,458,375,13,0,1,13,0
2847,1,0,1,60,73611,6816,1201,1806,1,2,7,0
2848,0,0,0,214,1434,128,253,114,0,1,54,0
2849,1,0,0,100,18099,1232,456,39,1,1,34,0
2850,1,1,0,78,712,81,715,9,3,1,19,0
2851,1,0,0,53,1769,151,347,11,0,1,8,0
2852,1,1,6,86,74617,5097,3309,684,3,2,11,1
2853,0,1,0,114,8021,567,737,2,5,1,39,1
2854,0,1,0,73,772,149,82,1,0,2,20,1
2855,1,1,0,213,1609,189,344,16,0,1,25,1
2856,1,0,0,128,1224,146,42,5,5,1,25,0
2857,1,0,0,159,35,5,18,0,9,6,11,0
2858,1,0,3,44,4149,642,199,84,1,1,11,0
2859,0,0,0,207,39849,2308,1827,38,4,0,0,1
2860,1,1,5,227,17133,2423,581,368,4,2,47,1
2861,0,1,1,25,1050,153,1119,83,1,1,6,0
2862,1,0,0,35,115569,21633,5939,4777,1,1,8,0
2863,0,0,1,28,3530,193,30,1,0,1,2,0
2864,0,0,0,77,141,26,0,0,0,2,10,0
2865,1,1,2,45,8363,1084,838,5,1,2,2,1
2866,1,0,0,10,454,35,71,1,2,0,0,0
2867,1,1,1,44,1937,286,98,273,0,0,0,1
2868,1,0,0,93,1098,81,54,3,5,2,5,1
2869,1,0,1,126,184341,41961,3940,32065,1,0,0,0
2870,1,0,0,199,505,51,45,10,0,1,5,0
2871,0,0,0,62,16955,905,198,2,3,2,3,1
2872,1,0,0,70,12174,1532,1229,903,2,1,13,3
2873,0,0,0,68,91,3,0,0,5,0,0,0
2874,1,0,0,44,2271,236,68,1,0,0,0,0
2875,0,0,0,53,874,129,59,2,3,0,0,0
2876,0,0,0,69,485,52,42,12,1,0,0,0
2877,0,0,0,109,39,11,7,0,4,0,0,0
2878,0,0,1,55,21,3,0,0,0,0,0,0
2879,0,1,3,23,119,12,188,0,2,1,2,0
2880,1,0,1,31,2237,209,6,20,0,1,13,0
2881,0,1,0,84,3350,196,467,21,2,3,13,0
2882,1,0,2,76,31021,2308,2441,310,2,2,15,0
2883,1,0,1,197,189880,7317,684,5191,6,0,0,0
2884,1,1,0,101,107,34,277,0,0,1,20,0
2885,1,1,0,40,144036,21385,8283,6276,2,1,1,2
2886,1,0,1,99,2932,424,92,30,2,0,0,1
2887,1,0,2,68,1675,189,49,130,0,1,2,1
2888,0,0,0,134,1392,143,1293,10,7,0,0,0
2889,1,0,0,37,2380,471,1239,644,0,1,15,0
2890,0,0,0,43,61,20,31,0,0,1,12,0
2891,1,0,0,100,35,2,1,0,1,1,14,0
2892,1,0,0,65,1978,382,134,16,0,2,25,0
2893,1,1,3,42,376,74,165,2,0,1,10,0
2894,1,0,2,101,22125,2693,417,386,5,0,0,2
2895,0,0,0,11,11,0,0,0,1,0,0,0
2896,1,0,0,148,63254,14837,8885,1211,1,2,43,0
2897,1,0,0,15,5919,303,21,4,1,1,1,0
2898,1,0,1,48,661,84,60,2,1,0,0,0
2899,1,1,1,1607,16881,1314,862,128,5,4,122,0
2900,1,0,2,150,9168,528,770,714,5,0,0,0
2901,1,1,1,113,615041,126104,23439,1483,3,3,19,0
2902,0,0,0,479,68504,9900,2345,3000,13,0,0,0
2903,1,0,0,223,212283,29736,3259,18958,4,1,1,0
2904,1,0,1,174,184341,41961,3940,32065,1,0,0,0
2905,1,0,1,397,68504,9900,2345,3000,2,0,0,0
2906,1,0,3,71,3531,195,42,105,1,1,6,0
2907,1,1,4,48,615041,126104,23439,1483,1,2,10,0
2908,1,0,0,65,914,67,8,14,0,1,10,0
2909,0,0,0,46,1,1,0,0,0,0,0,0
2910,1,0,0,39,111,8,8,0,2,1,2,0
2911,0,0,0,79,2690,317,308,23,3,0,0,0
2912,0,0,1,51,383179,20227,18330,5892,2,1,10,0
2913,1,1,1,154,68504,9900,2345,3000,12,1,12,0
2914,0,0,0,58,7251,1404,2740,671,0,1,16,0
2915,1,0,1,80,69521,3930,2044,5766,3,2,5,0
2916,0,0,2,72,18084,2029,278,76,3,0,0,1
2917,0,0,0,49,672,17,30,0,0,1,19,0
2918,0,1,2,102,21,8,5,0,0,1,15,0
2919,0,0,0,37,592,86,11,11,1,0,0,0
2920,1,1,0,61,16881,1314,862,128,1,1,16,0
2921,0,1,0,71,117,12,6,0,0,1,11,0
2922,1,0,2,47,7185,627,449,112,0,1,9,0
2923,1,0,1,41,615041,126104,23439,1483,2,1,6,1
2924,1,0,0,97,55,20,5,0,4,0,0,0
2925,0,0,1,36,49475,6044,2189,1361,0,0,0,0
2926,1,0,0,43,18084,2029,278,76,2,0,0,0
2927,0,1,1,62,484,54,430,29,0,1,14,2
2928,0,0,0,59,16094,746,250,76,0,1,14,0
2929,1,0,0,60,24113,1204,986,288,0,1,17,0
2930,1,0,0,48,615041,126104,23439,1483,2,1,8,2
2931,0,1,1,44,74617,5097,3309,684,2,2,9,0
2932,0,0,0,35,60867,4957,6713,624,1,2,8,0
2933,1,0,1,76,615041,126104,23439,1483,8,1,14,3
2934,0,0,0,67,3350,196,467,21,0,3,19,0
2935,0,1,0,52,7612,1052,912,171,3,2,8,0
2936,1,0,1,189,10927,1371,42,31,5,0,0,4
2937,1,0,0,91,751,97,2,1,0,2,16,0
2938,0,0,0,64,27,16,0,0,0,0,0,0
2939,0,0,0,96,1380,92,200,20,0,1,4,0
2940,0,0,2,42,1154,106,32,15,1,1,2,0
2941,1,1,0,44,2331,159,108,2,0,2,12,0
2942,1,1,0,148,1762,81,40,4,0,2,48,0
2943,0,0,0,36,9401,1362,159,9,0,0,0,1
2944,1,0,1,31,16,0,0,0,0,0,0,0
2945,1,1,6,77,32085,1611,1523,133,10,2,6,0
2946,0,0,0,20,300,63,145,13,0,0,0,1
2947,0,0,0,39,2521,209,21,603,2,0,0,3
2948,1,0,0,24,49113,7461,2797,1316,1,1,1,1
2949,1,0,2,33,1154,106,32,15,0,1,4,1
2950,0,0,0,144,543,101,62,0,8,3,17,0
2951,1,1,0,118,371,31,10,5,0,2,28,1
2952,1,0,0,87,379372,41845,14513,4457,1,4,15,0
2953,1,1,3,291,184341,41961,3940,32065,2,0,0,2
2954,1,1,5,260,609,116,1464,176,3,6,26,0
2955,0,1,0,85,21,2,1,0,1,2,11,0
2956,1,1,2,43,4948,470,99,693,4,2,5,0
2957,1,0,0,102,20003,2310,3,0,0,0,0,0
2958,1,0,0,92,615,62,12,8,0,1,15,0
2959,1,1,1,29,6609,595,1328,57,1,2,2,0
2960,1,0,0,66,165,55,6,0,0,1,8,1
2961,0,0,2,120,16881,1314,862,128,1,2,30,0
2962,1,0,1,11,619,37,253,0,0,1,1,0
2963,1,0,0,111,889,121,70,59,2,0,0,0
2964,1,1,0,61,74617,5097,3309,684,3,2,4,1
2965,0,0,0,24,712,81,715,9,0,1,3,0
2966,0,0,0,102,5659,360,27,2,0,2,27,0
2967,1,0,0,86,15426,2854,1598,837,2,3,22,0
2968,1,0,0,31,17586,2112,7330,654,1,1,5,1
2969,1,1,0,240,2413,223,64,118,9,2,16,0
2970,0,0,0,45,15706,1209,461,31,0,1,15,0
2971,1,1,6,83,2778,233,75,23,2,2,14,1
2972,1,1,2,98,1911,260,165,29,0,2,2,0
2973,1,1,3,191,1238,134,129,17,9,5,13,3
2974,1,1,2,427,1809,372,104,9,3,0,0,1
2975,1,1,0,37,751,97,2,1,0,1,6,0
2976,1,0,0,31,16881,1314,862,128,2,0,0,0
2977,1,1,5,189,1562,125,18,6,1,1,26,1
2978,0,1,4,171,12174,1532,1229,903,2,5,18,0
2979,1,0,1,132,40849,2787,3987,390,7,1,13,2
2980,1,1,6,104,401,64,17,2,0,1,48,0
2981,1,0,0,20,4996,364,389,69,1,1,1,0
2982,1,0,7,156,1486,373,19,2,0,2,17,0
2983,1,1,0,224,4073,479,794,17,0,1,20,3
2984,1,0,1,25,1805,331,162,40,1,0,0,0
2985,1,0,1,17,71,5,11,0,0,0,0,1
2986,0,0,0,49,7,9,0,0,0,0,0,1
2987,1,0,0,851,914,67,8,14,0,2,5,0
2988,0,1,0,263,159,20,5,1,0,4,63,1
2989,1,1,0,817,563,16,1,0,0,3,180,2
2990,1,1,0,69,64392,5964,750,10085,2,3,4,0
