,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,UnigramCost,BigramCost
2286,0,0,1,68,1050,153,1119,83,0,1,13,1,10.756275103415948,11.911111347985768
2287,1,0,1,52,169,16,198,27,0,0,0,1,11.45829948077166,12.221348509433934
2288,1,1,0,219,8483,970,1815,10,7,0,0,3,13.608298961639155,12.316552198471655
2289,1,0,0,471,3287,469,316,35,1,0,0,0,13.927435600077956,12.322257487800531
2290,0,1,0,172,579,52,240,3,2,1,38,1,12.277725702051988,12.109778282352995
2291,1,1,1,384,63254,14837,8885,1211,8,4,70,0,12.491213806084081,12.165937374271184
2292,0,0,0,134,65,15,15,0,0,2,29,1,11.081916678468128,11.935126611770901
2293,1,1,2,276,1525,59,43,4,8,3,49,0,12.46629263526143,12.195202712184175
2294,1,1,12,78,1429,295,78,36,4,4,15,0,12.734001139220645,12.232909666772297
2295,0,0,1,46,1247,170,192,64,1,1,2,0,11.840760518684561,12.15044481765557
2296,1,0,3,33,202819,17020,7306,98,0,2,6,0,13.278219202206682,12.33721452133266
2297,0,0,0,57,1283,96,149,14,0,1,6,0,11.18568549634395,12.07885416348276
2298,0,1,0,85,12268,837,1175,288,4,1,10,4,13.233094337375476,12.27239177821316
2299,0,0,0,54,73611,6816,1201,1806,0,1,8,0,14.707435674368226,12.427159886855005
2300,1,1,1,96,4745,918,909,951,0,1,14,1,13.423258695923105,12.243778105184246
2301,1,1,0,212,274638,28785,8562,1583,0,0,0,1,11.128086766398201,12.01661094323378
2302,1,0,0,14,55304,6023,3987,7085,0,2,2,2,10.713773420874135,11.921145054138197
2303,1,0,1,80,5592,480,268,7,0,1,9,0,12.509535499340803,12.140522884778287
2304,0,0,0,60,43,2,2,0,0,2,9,0,12.785385974411433,12.279323350806424
2305,1,0,0,37,5059,455,347,102,1,0,0,0,12.502139427163463,12.019349983948155
2306,1,0,1,35,1769,151,347,11,2,1,1,1,11.26468829497612,12.123331080887612
2307,1,0,3,23,401,64,17,2,0,0,0,0,12.479120006370541,12.362452281080458
2308,1,0,0,102,4483,1097,80,43,2,2,2,2,10.061400291312555,11.84022089311607
2309,1,0,0,237,13365,2070,1074,46,4,2,9,0,12.930548128375793,12.183478498307192
2310,0,1,4,245,6737,375,137,12,27,0,0,1,11.221633080454389,11.966348512074827
2311,0,0,0,55,42323,3323,1233,614,2,0,0,1,11.492590277356936,12.147973259168939
2312,1,0,0,50,2318,178,74,8,3,0,0,0,10.895043791852714,12.11460334386399
2313,0,0,0,39,5102,625,839,10,0,2,7,0,13.832870279291583,12.422248163651998
2314,1,1,1,38,615041,126104,23439,1483,1,3,8,1,13.459759678433182,12.37386572633682
2315,0,0,1,22,33900,4197,639,3108,0,1,5,0,12.64945087995968,12.094150715801206
2316,1,0,3,73,8986,1419,62,313,0,1,29,1,11.7468467168314,11.98479363125086
2317,1,0,2,112,49113,7461,2797,1316,5,1,9,2,11.198497835677404,12.105359798989335
2318,1,1,3,210,184341,41961,3940,32065,3,2,2,3,10.901506910269188,12.02953593666675
2319,1,0,1,178,825,71,104,6,1,1,32,1,12.454423989580217,12.085334618221657
2320,1,0,0,88,13,3,0,0,2,0,0,0,14.41858364773885,12.414869167249865
2321,1,1,1,83,21521,2060,545,223,4,2,2,0,12.178047171318394,12.229744947682994
2322,1,1,3,320,17133,2423,581,368,17,0,0,1,10.624232045286025,12.021568218574918
2323,0,0,0,265,13,1,0,0,0,4,96,0,13.037576337742673,12.18939813175884
2324,0,0,1,369,13,1,0,0,0,6,112,0,12.754399715545496,12.17846330441005
2325,1,1,3,70,615041,126104,23439,1483,4,2,16,1,13.567510494227882,12.295561717412548
2326,1,0,0,42,65,20,6,0,4,0,0,0,11.302530606778955,12.079406136358122
2327,0,1,0,37,33900,4197,639,3108,1,1,4,0,12.122326708398742,12.158464752773321
2328,1,0,0,109,73611,6816,1201,1806,1,2,6,0,11.606684505304187,12.160962880149134
2329,0,0,0,127,26200,1817,485,81,2,2,10,0,11.520592651306913,12.123718741594372
2330,1,0,3,61,22977,2296,1407,171,3,0,0,1,11.103163060829575,12.05100963726412
2331,1,1,0,20,444,38,28,5,0,1,10,0,14.108384110877735,12.218943665093724
2332,0,1,2,53,586865,89361,7069,3864,2,2,6,0,12.11863021155022,12.17402862316075
2333,0,0,1,27,15189,950,2120,120,0,2,12,0,13.274765299726678,12.157269685761667
2334,0,1,8,23,829,220,174,3,0,1,6,0,12.79688779125308,12.092111799828198
2335,1,1,3,178,28467,23317,410,118,1,0,0,0,10.288876218946461,11.865826736493377
2336,1,0,1,361,27783,2036,4846,686,0,2,92,2,12.763556611417286,12.267761919610988
2337,0,0,0,66,2212,132,321,95,1,1,16,2,12.713080247576714,12.209852533923577
2338,0,0,0,31,401,64,17,2,0,0,0,0,9.940832086259856,11.820895100483
2339,1,0,0,132,645,52,21,1,1,4,8,1,11.633836975122923,12.144399656214171
2340,1,1,0,346,917,126,222,24,0,1,90,0,14.960467338922689,12.551760922308578
2341,0,0,0,154,55,21,4,0,0,1,11,0,11.9566588573221,12.197510758662313
2342,1,0,0,71,477916,62572,18508,53879,8,1,1,0,12.461585175203037,12.312665923937713
2343,1,1,0,91,6609,595,1328,57,6,2,13,0,12.409340003980658,12.349814964180675
2344,0,0,0,28,5214,361,757,27,0,1,5,0,12.51773544511491,12.337060250805354
2345,1,0,1,107,15189,950,2120,120,0,2,10,1,12.055952671645546,12.079423886482472
2346,0,0,11,181,301,42,5,13,10,3,16,0,12.614027836102453,12.179329621303385
2347,1,0,1,29,2283,299,924,3,4,0,0,2,11.84155729259357,12.045188175971328
2348,1,0,0,368,546,29,241,0,13,6,11,5,11.184570458433704,12.060466208290011
2349,0,0,0,36,81,168,19,0,3,0,0,0,11.169213126708364,12.027863139751497
2350,1,0,0,14,33900,4197,639,3108,1,1,1,0,11.217275038531891,12.06641156314873
2351,1,0,0,167,513,37,10,2,0,1,28,0,11.655846883972247,12.12056375522601
2352,0,1,4,150,1035,122,780,19,3,3,25,1,14.020942576372798,12.376352541749602
2353,0,0,0,147,99,9,15,0,0,2,26,0,13.438485504565712,12.4311387503085
2354,0,1,8,190,1806,364,127,19,0,3,59,0,15.891835687503114,12.560650161035422
2355,1,0,3,65,673,104,44,4,1,1,5,1,10.846563158226349,12.013247606376567
2356,0,0,0,41,23,8,0,0,0,1,1,0,11.824734282098667,12.143281689008504
2357,1,0,0,81,615041,126104,23439,1483,4,1,13,2,12.52790578806989,12.078529175251521
2358,1,0,0,25,615041,126104,23439,1483,3,2,2,2,11.470618810042565,12.047786940920979
2359,1,0,3,68,1429,295,78,36,0,2,17,0,11.400657623335452,12.185857569562986
2360,1,1,2,62,1146,188,865,224,6,0,0,1,10.82105795594295,11.906926488841028
2361,0,0,0,79,241,16,9,0,0,1,5,0,10.973232625393077,12.051676718979312
2362,1,0,2,35,854,320,22,1,0,0,0,2,10.119409709044245,11.938324828619045
2363,1,0,2,93,1890,246,26,3,2,0,0,0,13.09399376158343,12.2765955301656
2364,1,1,3,19,2048,314,802,28,1,1,2,0,12.372816783007398,12.212699419934266
2365,0,0,0,27,13,2,0,0,4,0,0,0,13.230279617392943,12.389405801417334
2366,1,0,0,19,1164,172,70,7,0,0,0,1,10.561343631037142,11.953692962938502
2367,1,1,0,27,936,294,445,6,0,1,1,0,12.434390000314753,12.329985576663935
2368,1,1,2,94,564,141,200,42,0,1,16,1,11.409372977191014,12.041371212873932
2369,0,0,1,41,196,12,16,0,0,1,5,0,11.29659540125227,12.067968454642692
2370,1,0,0,73,615041,126104,23439,1483,0,1,15,0,14.556861745162385,12.471139662207447
2371,0,1,0,92,60867,4957,6713,624,1,2,10,0,13.183749077850257,12.30653700272436
2372,1,0,2,15,336,47,10,5,0,1,1,0,11.46126288772426,12.33038692571998
2373,1,1,8,149,825,71,104,6,3,2,27,0,11.387579447800826,12.035606178289175
2374,0,0,0,102,1,0,0,0,0,1,28,0,11.544638205436137,12.058703105729242
2375,1,1,7,1087,879075,293021,5816,21692,21,7,65,3,11.37264929255688,12.069857593418389
2376,0,1,0,243,15189,950,2120,120,3,3,37,0,12.432629266177955,12.311026996869805
2377,0,1,0,96,1062,132,44,17,2,1,22,1,12.932901722876714,12.317622958847203
2378,0,0,0,157,4469,370,862,47,0,0,0,0,9.93416768014976,11.861815195207424
2379,0,0,0,152,14546,694,505,437,0,0,0,0,10.165015592429599,12.004911458357485
2380,0,0,0,65,9353,751,1036,2,0,1,9,0,11.583053637916827,11.806210045000823
2381,1,0,0,15,5059,455,347,102,1,0,0,0,12.39783392850309,12.163109645123825
2382,1,0,1,47,4019,268,184,4,0,0,0,2,10.399916394289725,11.999406233020913
2383,1,1,0,63,211,43,9,1,1,2,24,0,12.60665060303524,12.219037845312645
2384,0,0,0,71,61,20,31,0,0,2,27,1,11.961872155930479,12.057845385478625
2385,1,1,3,121,5059,455,347,102,1,0,0,0,13.607255669529213,12.216045925168265
2386,1,0,0,63,126214,25392,9214,13050,2,0,0,0,11.13029814960431,11.982017016514888
2387,0,0,3,61,21,5,0,0,0,0,0,0,11.009943632428719,12.029177418910868
2388,1,0,0,216,17458,1405,1004,349,2,2,54,0,17.276912490041298,12.726329586693353
2389,1,0,0,109,872,38,154,3,0,1,1,4,11.164140201825953,12.045630180944238
2390,1,1,3,486,627,86,3,1,0,8,81,1,11.339850576647324,12.08134240461416
2391,0,0,0,54,51,5,19,0,6,0,0,0,11.215336460697776,12.110532722930389
2392,1,0,1,96,17795,477,1622,10,4,0,0,1,10.736430088980985,11.979029787586509
2393,1,1,1,35,615041,126104,23439,1483,3,1,4,0,11.305337301611324,12.068667226412245
2394,1,0,0,151,2479,205,302,73,0,0,0,1,11.032601539718414,12.037599205180094
2395,1,1,0,126,31021,2308,2441,310,4,3,15,1,12.28698541551458,12.154764561897556
2396,1,1,0,92,136497,29487,9042,39241,5,0,0,0,11.054574966011689,12.10423466562259
2397,1,0,4,39,91473,13493,3793,3687,10,1,1,0,12.405257052675498,12.28432162309415
2398,1,0,0,52,14948,3317,1312,774,6,2,2,0,11.68310944414712,12.205886946780156
2399,0,0,1,23,23288,1990,1366,13,1,1,1,0,11.676470222413217,12.24664311349986
2400,0,0,0,36,254,39,100,2,3,0,0,2,11.022674773297837,11.983525197810653
2401,0,0,0,127,14546,694,505,437,3,0,0,0,11.612695891885002,12.171652489610722
2402,1,0,0,108,16881,1314,862,128,1,1,18,0,11.733710593628105,12.160414835934624
2403,1,0,2,275,879075,293021,5816,21692,15,2,12,1,10.958871772931438,12.064730701687868
2404,1,0,0,36,73611,6816,1201,1806,1,1,7,0,12.650294525629304,12.297384168719864
2405,1,1,3,97,91473,13493,3793,3687,2,6,17,0,11.831450443393951,12.123804532584026
2406,1,0,0,67,126087,46797,9968,21232,1,1,2,0,10.923350114375832,12.180279903604774
2407,1,0,0,22,10119,380,89,12,1,0,0,0,11.769505583718658,12.232580229040625
2408,1,0,2,231,68504,9900,2345,3000,9,3,35,2,11.927799536392419,12.11649913417937
2409,0,0,2,90,104,27,1,0,0,2,13,1,11.928961355676455,12.135392726444435
2410,0,0,0,67,4062,240,142,52,8,2,2,0,11.50035736473565,12.084631329135313
2411,1,0,0,24,38430,7168,2317,13406,0,2,3,0,11.865348609538353,12.136342013185905
2412,1,0,0,27,25712,1256,456,14,2,1,1,0,12.229050455694903,12.169840849163458
2413,1,0,0,131,64392,5964,750,10085,1,5,26,0,11.5420938327536,12.094769746206635
2414,0,0,0,42,35489,9351,1001,9455,1,1,2,0,11.592228755616176,12.182729797181432
2415,0,0,0,10,104,27,1,0,0,0,0,0,11.577648213726759,12.17889232303321
2416,0,0,0,24,1160,136,342,26,1,1,4,0,12.341388321268596,12.34133687324907
2417,0,0,0,18,829,220,174,3,0,1,5,0,13.734830010412677,12.382905572120334
2418,0,0,1,171,1809,372,104,9,2,0,0,0,11.79442900158763,12.022009319665278
2419,1,0,0,32,4062,240,142,52,1,0,0,0,13.209576182086568,12.283414992390277
2420,0,1,1,58,83245,5827,3144,30,4,1,1,0,11.502378079781964,12.167142476404907
2421,1,0,0,128,2747,540,740,341,9,3,23,0,13.339230411186097,12.359583071859737
2422,1,0,1,164,517,50,10,2,7,4,22,1,12.639710611743281,12.390143144889729
2423,1,1,6,90,615041,126104,23439,1483,4,2,6,2,11.573457670135673,11.986784960323236
2424,1,1,1,15,21,5,2,0,5,0,0,0,11.710593555286426,12.35013015728736
2425,1,1,2,162,120,6,326,0,5,0,0,1,11.203400586823445,12.06689901835338
2426,1,1,3,157,136140,8521,16645,626,8,0,0,4,12.718088984278836,12.305501341916987
2427,1,1,0,78,28,9,4,0,7,2,2,0,11.674450932001823,12.112008130333024
2428,0,1,1,28,439,65,24,0,0,0,0,0,10.040039220440717,11.950963650588388
2429,1,1,5,50,371,14,28,2,2,0,0,0,11.593278395307813,12.133141642600712
2430,1,1,1,72,12174,1532,1229,903,0,0,0,3,10.826105277677604,11.99475068159457
2431,0,1,1,73,1769,151,347,11,2,1,8,0,10.763046277792245,11.997485490992327
2432,1,0,0,174,69288,7406,2653,793,2,3,25,0,11.298930187655444,12.05971727767477
2433,0,0,0,66,906,132,34,59,0,1,12,0,12.928540843599881,12.235490964176797
2434,1,0,0,146,477916,62572,18508,53879,7,1,1,2,12.482278653699824,12.232297720092278
2435,0,0,0,15,61,20,31,0,0,1,3,0,12.017299929036758,12.112103172338331
2436,1,1,0,137,17133,2423,581,368,9,3,11,2,11.522692363938928,12.141495372722666
2437,1,0,0,24,33900,4197,639,3108,2,2,2,0,11.653977608359178,12.241803994231331
2438,1,1,0,21,90,13,21,0,0,1,1,0,11.876307364513359,12.270509193057626
2439,1,0,0,36,8636,1782,2410,134,1,1,7,1,10.941211777186254,12.01814534691556
2440,0,0,0,24,686,86,191,17,2,0,0,1,10.049449681621534,11.778028071307688
2441,0,0,0,109,371,28,14,0,0,2,7,0,11.360293991102628,12.251920683324041
2442,1,1,5,28,1429,295,78,36,0,1,5,0,12.354568905241637,12.295984571505766
2443,1,0,0,74,7789,820,823,247,7,0,0,0,11.728447821733015,12.151613507519848
2444,1,0,0,72,6672,689,625,19,1,1,14,0,12.438310581767187,12.275665402738197
2445,1,1,0,123,615041,126104,23439,1483,6,2,26,3,13.173538059852119,12.16378660079099
2446,0,1,0,70,60867,4957,6713,624,2,2,11,0,12.704609836088391,12.115295769735335
2447,1,0,1,102,10203,596,195,80,2,3,4,0,11.973213459095255,12.247685926094674
2448,1,1,1,21,15706,1209,461,31,0,2,2,0,12.544404148899208,12.288113847837218
2449,1,0,0,23,1409,199,593,22,1,1,1,0,11.841684415346746,12.214123432078924
2450,1,1,2,187,69288,7406,2653,793,2,2,8,0,10.706433261203944,11.926869827908666
2451,0,1,2,493,5481,828,1276,100,22,0,0,2,12.334728258049756,12.174065765986311
2452,1,0,9,90,15426,2854,1598,837,2,2,17,1,14.249149274149293,12.416754828451701
2453,0,0,3,110,7780,931,188,125,1,0,0,0,15.110595149271436,12.45719145354607
2454,0,0,0,19,9,2,0,0,0,1,2,0,11.83120665883509,12.16435245938749
2455,1,0,0,427,184341,41961,3940,32065,1,1,1,0,13.137065737270428,12.224982845390038
2456,1,0,1,30,26479,6624,1538,48,1,0,0,1,11.53451927611614,12.107182745195134
2457,1,0,0,88,1499,532,81,9,0,0,0,1,9.597201221348628,11.540505854053
2458,1,0,1,554,67907,5948,1966,35,3,2,96,0,12.02716287912402,11.992587916573802
2459,1,1,0,116,352,48,29,5,1,0,0,0,13.434187725035734,12.241369736734486
2460,0,0,3,229,2212,132,321,95,3,3,11,3,11.041384310063012,12.00158193500525
2461,1,0,0,75,3917,251,671,41,1,1,12,0,13.03676588566532,12.259396712742573
2462,1,1,0,34,712,81,715,9,2,1,2,0,11.086370750778494,12.08289491644182
2463,1,0,0,28,249707,12468,6068,543,3,1,3,0,11.40380454954064,12.12976334108907
2464,0,0,2,55,481,68,39,30,2,1,9,0,12.414586525240688,12.278337571921506
2465,1,0,1,7,504,56,24,3,0,1,1,0,12.606935095021413,12.27807057095482
2466,0,0,0,25,252249,22297,5881,962,2,1,4,0,13.36926915402122,12.190119437578325
2467,1,0,0,34,615041,126104,23439,1483,1,1,7,1,13.350008826814053,12.196352472038464
2468,1,0,0,62,6078,594,362,91,0,2,11,0,12.75352847904585,12.287008939664462
2469,1,0,0,117,29294,1075,86,51,3,1,20,1,11.802193624043019,12.115749867985912
2470,0,0,0,52,11,2,0,0,0,1,10,0,10.717893446166636,11.992548804156085
2471,1,0,1,124,42543,6722,6046,915,12,0,0,0,10.737115228417295,11.890619291249529
2472,1,1,0,18,818,93,361,45,1,1,1,1,11.189625218643709,12.052130818454499
2473,1,0,3,151,14094,1557,956,82,6,0,0,2,11.08610384275183,12.039991891443956
2474,1,1,2,115,615041,126104,23439,1483,2,2,27,2,13.743236826683606,12.312569388693454
2475,1,0,0,210,39112,3133,491,55,6,0,0,0,10.464463457901996,12.025750153802216
2476,1,0,2,19,504,56,24,3,0,0,0,0,11.309403336739097,12.135328262769812
2477,1,0,3,55,197562,8273,3089,64,2,0,0,0,10.30651310301664,11.944572037537995
2478,0,0,0,37,91903,12607,6318,2197,2,0,0,2,10.4734272811007,11.836444042209711
2479,1,1,2,105,736,174,76,19,0,0,0,4,10.330309423343511,11.909356931398683
2480,1,0,0,189,31021,2308,2441,310,6,1,29,1,13.833345777488377,12.14300494270663
2481,0,0,0,67,23982,1103,8,2,0,2,3,0,12.175905936876548,12.275371166721383
2482,1,1,2,5,2116,159,261,0,0,1,2,0,12.509270292657666,12.381069812354102
2483,1,1,3,332,9059,821,762,165,7,0,0,0,11.529852940226808,12.037695007854028
2484,0,1,0,34,21315,1616,845,340,1,2,10,0,14.932228840709804,12.664202587941285
2485,0,0,0,33,252249,22297,5881,962,1,1,10,0,14.997250786144074,12.684395491042665
2486,1,0,0,40,12174,1532,1229,903,1,2,15,1,13.85723059892347,12.435255738789177
2487,1,1,1,67,2300,266,664,105,0,1,1,1,10.87118438028881,11.956701096617074
2488,1,0,0,47,319,21,19,0,6,1,6,0,12.127712191853586,12.16683780930644
2489,1,1,2,101,7599,494,405,6,7,1,13,1,13.6973441805324,12.320259439610552
2490,1,0,0,4,46,6,4,0,0,0,0,2,12.101498871241903,12.064653295764323
2491,0,0,0,23,41,1,31,0,0,0,0,0,10.177397446861102,12.01786706340782
2492,1,1,0,111,15451,1318,423,74,2,1,9,0,12.383902620446118,12.19170124951607
2493,0,0,0,48,393,77,272,5,1,1,16,0,14.013848714632498,12.34134966876945
2494,1,0,0,21,621,65,336,18,0,0,0,1,10.159357282615872,11.751631533692581
2495,0,0,0,181,2202,219,134,1,4,2,16,0,11.413485331603647,11.886611578347493
2496,1,1,2,292,16881,1314,862,128,1,2,93,0,14.285057228021554,12.315381957276001
2497,1,0,0,23,107,38,6,0,0,0,0,0,10.93265784384018,12.064917832131014
2498,1,0,1,103,794,68,135,9,11,0,0,2,10.878701078639459,11.995748733580594
2499,1,1,4,124,96256,7785,2607,4845,5,3,10,0,13.08655717612526,12.419445716119832
2500,1,1,5,161,324,16,28,1,0,1,9,0,11.443965329933418,12.089401908782392
2501,1,1,0,93,110,8,31,0,0,1,34,0,12.352426920078544,12.222016132844958
2502,0,1,0,130,1748,636,82,8,0,0,0,1,9.883025288707605,11.763139749636514
2503,1,0,0,68,91473,13493,3793,3687,4,3,21,0,12.525198459288557,12.259392791735205
2504,0,0,0,23,401,64,17,2,0,1,11,0,13.842960596349513,12.401267315087653
2505,1,0,0,26,66,4,0,0,0,1,4,1,11.638029592923719,12.062487927406183
2506,1,1,0,90,12174,1532,1229,903,1,3,13,1,12.40436215234899,12.248540121057738
2507,1,0,0,172,982,71,28,5,14,0,0,2,10.779545903098482,12.019997406079408
2508,1,1,2,366,46,1,1,0,8,2,66,0,12.908828286389918,12.213187449380536
2509,1,0,0,49,4717,383,4532,44,0,0,0,2,10.37914175155865,11.963538050428738
2510,0,0,0,74,55304,6023,3987,7085,4,3,3,2,11.352190720764304,12.060398412360831
2511,1,1,1,64,4745,918,909,951,0,1,8,0,12.024661827880886,12.236701178582166
2512,0,0,5,76,1382,378,3428,81,7,0,0,0,12.305285398430186,12.223637268014093
2513,1,0,0,23,15706,1209,461,31,0,1,9,0,13.826892406753347,12.219607637769384
2514,0,1,3,166,202819,17020,7306,98,1,3,23,0,14.419651077920081,12.590641763400914
2515,1,1,0,51,6609,595,1328,57,0,1,8,0,13.354795181738604,12.38273356738547
2516,1,1,3,38,60867,4957,6713,624,2,4,14,0,14.244975721292292,12.176117570544216
2517,1,0,1,563,39849,2308,1827,38,3,1,54,0,11.635475604625046,12.040658529263915
2518,1,0,1,23,60867,4957,6713,624,1,2,5,0,13.423876139057247,12.357088326077077
2519,0,0,0,185,26,9,4,0,2,1,1,1,10.775600486130708,12.089840144156428
2520,1,1,1,131,8986,1419,62,313,11,1,6,1,11.32396784218277,12.099523226904672
2521,1,1,0,69,12174,1532,1229,903,2,3,8,1,12.474775357830769,12.27128506367508
2522,0,0,0,33,21315,1616,845,340,1,2,3,0,13.095542652485912,12.309132276125176
2523,0,0,0,48,15706,1209,461,31,1,1,4,1,12.618285704066004,12.116344511771688
2524,0,1,3,150,6672,689,625,19,7,1,5,0,11.158235415713945,12.038658610666777
2525,1,1,0,154,86106,4699,1691,794,4,1,19,0,12.717807802300603,12.073257539806724
2526,1,0,0,74,7599,494,405,6,0,1,15,1,17.128227684193725,12.576418908173453
2527,0,1,2,115,11365,745,152,50,2,0,0,2,12.334095872376372,12.089448382977086
2528,0,0,0,48,22952,760,707,0,3,1,10,0,13.674357992869242,12.158207474617532
2529,1,0,3,40,1601,176,605,114,0,1,2,0,11.265868114474527,12.14767476841989
2530,1,0,0,27,153,20,3,0,0,0,0,1,10.88193393670341,12.097921094506548
2531,1,1,3,153,121,13,15,0,3,0,0,1,10.51918342530766,11.926017702853958
2532,1,0,3,40,6324,502,483,143,6,0,0,0,11.554317682830451,12.147485873981203
2533,0,0,0,96,91473,13493,3793,3687,2,3,24,1,12.516554995766628,12.191371137194924
2534,1,0,0,47,20734,1293,680,25,5,0,0,3,11.570254253142897,12.15777140543671
2535,0,0,0,33,10031,541,1625,24,3,1,2,0,14.784597328255305,12.574435973537419
2536,1,0,0,71,4445,1574,1054,475,1,1,17,0,14.884155977220356,12.515513922686202
2537,0,0,0,34,8935,1619,225,249,1,1,7,1,12.664315434294789,12.212890827280289
2538,1,0,0,30,56238,4575,3632,379,0,2,6,0,11.851806631158055,12.165870038893145
2539,1,1,1,102,138,8,16,0,0,5,19,1,11.336113498215344,12.138949772227477
2540,0,1,0,55,26109,1510,745,224,2,2,9,2,12.67921692020798,12.049305075768208
2541,1,1,0,47,60867,4957,6713,624,2,2,9,1,13.143604708650102,11.994164816217076
2542,1,1,5,39,401,64,17,2,0,1,19,0,12.812994641950894,11.993933874773333
2543,1,0,0,225,28216,2828,4792,164,5,1,3,1,10.969396304993081,12.05358447574409
2544,0,0,3,166,2323,219,67,2,1,0,0,0,10.907492312707026,12.047952985507468
2545,0,1,3,27,31,4,2,0,0,1,6,0,12.850801318609053,12.341912707708326
2546,1,0,1,97,149438,11321,3214,278,11,2,2,0,11.831883833959926,12.187484755859304
2547,1,1,8,48,393,56,89,3,1,1,9,0,13.731720946399477,12.380478395494071
2548,1,0,1,164,7999,438,108,1,2,0,0,8,10.393123951044505,11.963144641154253
2549,0,0,0,91,6609,595,1328,57,0,1,14,0,11.418822045308461,12.09598394755811
2550,1,0,1,81,1023,90,89,5,3,0,0,0,12.734287319735039,12.199651057167946
2551,0,0,0,145,6037,234,407,9,0,2,17,0,12.125572190122881,12.121258635569127
2552,0,0,0,16,821,56,40,2,0,1,2,0,12.383343124751024,12.110384917176276
2553,1,1,0,90,26109,1510,745,224,3,5,19,3,12.209228401849055,12.087405953662197
2554,1,0,0,108,304247,24929,7524,350,2,3,8,0,12.119091882971665,12.203788483512563
2555,0,0,0,57,79558,5306,5549,1849,0,1,15,0,15.751490541891748,12.578881323500504
2556,0,0,0,100,1103,72,10,5,4,0,0,0,11.999027197773543,12.112157417756007
2557,0,0,3,65,99,9,15,0,0,0,0,1,10.336224078122276,11.891674571237456
2558,1,1,3,319,37,7,1,0,5,1,8,1,11.460551075966135,12.166486737749672
2559,0,0,1,94,753,122,46,8,8,0,0,0,11.045296126068198,12.066482113744351
2560,1,1,4,89,1247,170,192,64,5,1,10,0,12.20962350606195,12.198246762356545
2561,1,1,2,110,1591,186,336,30,9,0,0,0,11.471756990532239,12.16466675273143
